,created_at,member_id,screen_name,text,textLength,verified_type,user_description,user
82,2020-02-20,4474029568323844,英国军情六处,这场争斗对于我来说.毫无意义.因为我只吃苹果🍎 而不会去买苹果手机 #苹果# // @乔老爷说事 :玩文字游戏，晕弄全球人,61,0,為中國的強大 · 為中華民族的興盛 · 而努力奮鬥 . . .,"{'id': 1826843991, 'screen_name': '英国军情六处', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.13.0.722.722.180/6ce36d57ly8gbp1piejucj20kg0lh41m.jpg?KID=imgbed,tva&Expires=1583220167&ssig=9a518IwF4c', 'profile_url': 'https://m.weibo.cn/u/1826843991?uid=1826843991&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 59277, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名军事博主', 'close_blue_v': False, 'description': '為中國的強大 · 為中華民族的興盛 · 而努力奮鬥 . . .', 'gender': 'm', 'mbtype': 12, 'urank': 43, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 2271603, 'follow_count': 3805, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/6ce36d57ly1gbp2grcbg0j20u00u0avq.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/6ce36d57ly8gbp1piejucj20kg0lh41m.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'vip_activity2': 6, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'super_star_2017': 1, 'travel_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenchuan_10th': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'wenda_v2': 1, 'dailv_2018': 1, 'asiad_2018': 1, 'qixi_2018': 1, 'yiqijuan_2018': 1, 'national_day_2018': 1, 'double11_2018': 1, 'wbzy_2018': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'fu_2019': 1, 'womensday_2018': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'earth_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'weishi_2019': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'gongjiri_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'kangyi_2020': 1, 'daka_2020': 1}}"
83,2020-02-20,4474026367593800,数科世界,iPhone12或减少5G手机信号放大器配置！果粉们慌不慌？ 天风国际郭明錤日前发布了一份关于iPhone 12 5G PA的分析报告，推翻了此前每部5G iPhone将采用6个PA（信号放大器）的说法。 此前说的6个PA，包括2个n41、2个n77与2个n79。但现在n41与4G中高频PA整合，所以不再使用，取消了2x2 Uplink功能，所以 ... 全文,711,0,数据+科技=世界,"{'id': 2536454572, 'screen_name': '数科世界', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.111.64.171.171.180/972f39acly8g13i12z1qej20b408cmx5.jpg?KID=imgbed,tva&Expires=1583220167&ssig=WgH4CS10qM', 'profile_url': 'https://m.weibo.cn/u/2536454572?uid=2536454572&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 1113, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '头条文章作者', 'close_blue_v': False, 'description': '数据+科技=世界', 'gender': 'm', 'mbtype': 12, 'urank': 9, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 785, 'follow_count': 175, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/638f41a8jw1eu9ifc3a97j20hs0hstc9.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/972f39acly8g13i12z1qej20b408cmx5.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
84,2020-02-20,4474002347368192,DannyData小丹尼,剧透主题：《【DannyData第7集】苹果不创新了？》。Tim Cook时代的苹果总被人诟病不创新了，那你们认为苹果还在创新吗？ #小丹尼# #苹果# $苹果 AAPL$,143,0,dannydata.com,"{'id': 2679375953, 'screen_name': 'DannyData小丹尼', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1002.1002.180/9fb40851ly8g8xcf3575fj20ru0ru74h.jpg?KID=imgbed,tva&Expires=1583220167&ssig=66kFJKGvjl', 'profile_url': 'https://m.weibo.cn/u/2679375953?uid=2679375953&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 772, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '财经视频自媒体', 'close_blue_v': False, 'description': 'dannydata.com', 'gender': 'm', 'mbtype': 12, 'urank': 31, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 52414, 'follow_count': 76, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/9fb40851ly1gajku0drn3j20u00u0wxh.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/9fb40851ly8g8xcf3575fj20ru0ru74h.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1}}"
85,2020-02-19,4473801053974848,公民周周,为什么你的iPhone比你还怕冷？ 每天冬天，北方的朋友都有一个同样的烦恼，那就是在室外的时候，根本不敢经常掏出来手机。南方的朋友可能难以理解，为什么呢？很简单，因为北方人的手机比我们本人还要怕冷！如果你的手机电脑在百分之50左右，拿出来使用几分钟，就会发现系统已经跳出来电量低的提示。再 ... 全文,2066,0,旗未动，风也未吹，是人的心自己在动！,"{'id': 2398718447, 'screen_name': '公民周周', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.750.750.180/8ef989efly8gb9xkk4qoej20ku0kumxq.jpg?KID=imgbed,tva&Expires=1583220200&ssig=twMuiB%2FqyJ', 'profile_url': 'https://m.weibo.cn/u/2398718447?uid=2398718447&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 3105, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '数码博主', 'close_blue_v': False, 'description': '旗未动，风也未吹，是人的心自己在动！', 'gender': 'm', 'mbtype': 12, 'urank': 41, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 106951, 'follow_count': 2135, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/9b6feba7ly1fubtu3qbocj20yi0yi76b.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/8ef989efly8gb9xkk4qoej20ku0kumxq.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'super_star_2018': 1, 'wenda_v2': 1, 'dailv_2018': 1, 'meilizhongguo_2018': 1, 'national_day_2018': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2}}"
86,2020-02-19,4473648725162498,互联网三爷说,近日，有网友曝出一张iphone13的图！单从屏幕效果来看，这张全面屏堪称完美，正面没有任何挖孔，猜测搭配了屏下摄像头和屏下指纹。如果此图为真，那么苹果将再次惊艳世界！ 要知道，当前无论是国际还是国内厂商，为了实现体验更好的全面屏效果，从刘海屏，到水滴屏，再到挖孔屏，可谓煞费苦心，但是这 ... 全文,611,0,想了解更多科技圈奇事，请听三爷吹牛逼👼 👼 👼有奇闻异事也可以跟三爷交流探讨，vx18248601123,"{'id': 6244484654, 'screen_name': '互联网三爷说', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006OBdIqly8fs7m6sbh16j30ro0rojsi.jpg?KID=imgbed,tva&Expires=1583220200&ssig=6XvYf9JH4J', 'profile_url': 'https://m.weibo.cn/u/6244484654?uid=6244484654&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 3571, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名互联网资讯博主', 'close_blue_v': False, 'description': '想了解更多科技圈奇事，请听三爷吹牛逼👼 👼 👼有奇闻异事也可以跟三爷交流探讨，vx18248601123', 'gender': 'm', 'mbtype': 12, 'urank': 28, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 534388, 'follow_count': 1551, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/005OQL2Aly1fm8f95x2v6j30hs0hswfq.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006OBdIqly8fs7m6sbh16j30ro0rojsi.jpg', 'like': False, 'like_me': False, 'badge': {'panda': 1, 'user_name_certificate': 1, 'worldcup_2018': 21, 'wenda_v2': 1, 'qixi_2018': 1, 'double11_2018': 1, 'relation_display': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
88,2020-02-19,4473640194152045,那些异想天开的人,@TimCook 我的AirPods Pro为什么总是一个有电一个没电  同时放在充电盒里不应该是同时充满电吗 有没有用AirPods的同学 出现过这样的问题 #airpods pro# #苹果发布airpods pro# #苹果# #耳机#,173,-1,0,"{'id': 6101413024, 'screen_name': '那些异想天开的人', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/006EUUfuly8g9ip6kdg01j30e80e8mxw.jpg?KID=imgbed,tva&Expires=1583220200&ssig=72Uwvaw71d', 'profile_url': 'https://m.weibo.cn/u/6101413024?uid=6101413024&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 547, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'm', 'mbtype': 2, 'urank': 3, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 69, 'follow_count': 218, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006EUUfuly8g9ip6kdg01j30e80e8mxw.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
89,2020-02-18,4473453979796337,耕地牛烧饭,苹果再次出手！就是套路深啊！你们看出来了吗？不过没什么问题，早入坑的好歹用了一年多。 #苹果# 其实可以再等等12，你说呢？,116,0,淘领地创业导师，专业、中正、创新、成就用户，人人当家做主，让各位家庭事业双丰收！,"{'id': 1694523924, 'screen_name': '耕地牛烧饭', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.79.0.603.603.180/65006214ly8gakt7piuf2j20m80gr3yt.jpg?KID=imgbed,tva&Expires=1583220200&ssig=WmF9mvKuGy', 'profile_url': 'https://m.weibo.cn/u/1694523924?uid=1694523924&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 862, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '深圳菲尔文化科技有限公司 总经理', 'close_blue_v': False, 'description': '淘领地创业导师，专业、中正、创新、成就用户，人人当家做主，让各位家庭事业双丰收！', 'gender': 'm', 'mbtype': 12, 'urank': 40, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 114857, 'follow_count': 269, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/65006214ly8gakt7piuf2j20m80gr3yt.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 2, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
91,2020-02-18,4473301000961903,知电晓春哥,苹果将在3月底举行发布会，除了iPhone 9还有哪些新品值得期待？ 传说中的苹果春季发布会终于要来了，根据最新消息发布会时间或为3月底。苹果将在会上推出最新款平价手机iPhone 9，也被称为iPhone SE 2代。此外，2020款iPad Pro和MacBookPro也可能会一同亮相。 iPhone 9已经被扒的差不多了。外观和iPh ... 全文,747,0,选择科技产品，从来不是那么简单，知电就是要让选择变得更简单,"{'id': 1401867553, 'screen_name': '知电晓春哥', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.751.751.180/538ecd21ly8gcby12380uj20kv0kvq5i.jpg?KID=imgbed,tva&Expires=1583220200&ssig=tjQDD0zWMx', 'profile_url': 'https://m.weibo.cn/u/1401867553?uid=1401867553&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 1855, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '中国家用电器研究院院长助理 知电晓春哥超话粉丝大咖 微博故事红人 头条文章作者', 'close_blue_v': False, 'description': '选择科技产品，从来不是那么简单，知电就是要让选择变得更简单', 'gender': 'm', 'mbtype': 12, 'urank': 34, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 793261, 'follow_count': 199, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/538ecd21ly8gcby12380uj20kv0kvq5i.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'status_visible': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
92,2020-02-18,4473426947389660,金沅宝Gold,据东方网：全国首个批准上市的对新冠肺炎具有潜在疗效的药物，法匹拉韦已开始紧锣密鼓生产，预计在2月下旬投放市场。第一批预计产出十万片。 #期货# #股市# #螺纹钢# #铁矿石# #PTA# #豆粕# #原油# #苹果# #菜粕#,205,0,没有时间谈共振，离开突破谈背离,"{'id': 2782068241, 'screen_name': '金沅宝Gold', 'profile_image_url': 'https://tva2.sinaimg.cn/crop.1.0.404.404.180/a5d2fe11jw1ew4jvbye9vj20bb0hqn0m.jpg?KID=imgbed,tva&Expires=1583220200&ssig=63URYy%2Bl%2Bw', 'profile_url': 'https://m.weibo.cn/u/2782068241?uid=2782068241&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 16958, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '财经博主', 'close_blue_v': False, 'description': '没有时间谈共振，离开突破谈背离', 'gender': 'm', 'mbtype': 0, 'urank': 14, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 7359, 'follow_count': 245, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://ww2.sinaimg.cn/orj480/a5d2fe11jw1ew4jvbye9vj20bb0hqn0m.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'super_star_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'national_day_2018': 1, 'hongbaofei_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
93,2020-02-18,4473424711582233,益学杨凯,疫情之下，苹果公司明确无法达成2020年一季度营收目标，全球占据主导市场份额的国内手机厂商也表示，不可否认疫情将给公司带来一定的影响，预计一季度手机市场整体面临挑战，但5G来临与智能手机市场长期发展的基本趋势没有变。 #苹果#,216,0,不忘初心，方得始终！ 心里有底，淡然处市！,"{'id': 3951675819, 'screen_name': '益学杨凯', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.454.454.180/eb89c9ably8g96qxakp8kj20cm0cnjrl.jpg?KID=imgbed,tva&Expires=1583220200&ssig=pK9SoWdSaz', 'profile_url': 'https://m.weibo.cn/u/3951675819?uid=3951675819&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 2085, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '上海益学投资咨询有限公司 资深导师 益学堂董事 联合创始人 财经博主', 'close_blue_v': False, 'description': '不忘初心，方得始终！ 心里有底，淡然处市！', 'gender': 'm', 'mbtype': 12, 'urank': 14, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 99268, 'follow_count': 140, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/eb89c9ably8g96qxakp8kj20cm0cnjrl.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'wbzy_2019': 1, 'starlight_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
94,2020-02-18,4473113598875237,小林爱疯,为大家分享Apple从未教你的实用小技巧 #苹果# iPhone超话 #苹果技巧合集#,71,0,一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！,"{'id': 6181149258, 'screen_name': '小林爱疯', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006KjthMly8g92rd99pxgj30u00u0tby.jpg?KID=imgbed,tva&Expires=1583220200&ssig=4SbkRiDWR6', 'profile_url': 'https://m.weibo.cn/u/6181149258?uid=6181149258&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 390, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！', 'gender': 'm', 'mbtype': 11, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 4841, 'follow_count': 79, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/006KjthMgy1gbtpc3l62mj30yi0yijy2.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006KjthMly8g92rd99pxgj30u00u0tby.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
95,2020-02-18,4473110210474632,科技MC,今年苹果A14会不会是首款5nm芯片12系列会不会有四摄 首款5G苹果手机呢？？？ #数码# #宅家侃数码# #苹果#,101,0,数码达人,"{'id': 5939019708, 'screen_name': '科技MC', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.828.828.180/006tVwksly8gbayrzatacj30n00n0ab1.jpg?KID=imgbed,tva&Expires=1583220232&ssig=WPDvgduoF%2F', 'profile_url': 'https://m.weibo.cn/u/5939019708?uid=5939019708&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 507, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '数码达人', 'gender': 'f', 'mbtype': 12, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 135051, 'follow_count': 310, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/006tVwksly1gbtt4dq9luj30n00n03zg.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006tVwksly8gbayrzatacj30n00n0ab1.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'relation_display': 1, 'hongbaofei_2019': 1, 'hongbao_2020': 2}}"
96,2020-02-16,4472707632604786,公民周周,iPhone12再出猛料，让你失望了么？ 天风国际分析师郭明錤日前发布了一份关于iPhone 12 5G PA的分析报告，新的分析报告显示，每台支持5G网络的iPhone的PA用量将会下调到1个或者2个，远低于此前的6个，所以iPhone的5G PA供应商未来业务可能会低于预期。 在此前的分析中，天风国际认为iPhone 新增5G PA共 ... 全文,1450,0,旗未动，风也未吹，是人的心自己在动！,"{'id': 2398718447, 'screen_name': '公民周周', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.750.750.180/8ef989efly8gb9xkk4qoej20ku0kumxq.jpg?KID=imgbed,tva&Expires=1583220232&ssig=%2F89I5I2GMs', 'profile_url': 'https://m.weibo.cn/u/2398718447?uid=2398718447&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 3105, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '数码博主', 'close_blue_v': False, 'description': '旗未动，风也未吹，是人的心自己在动！', 'gender': 'm', 'mbtype': 12, 'urank': 41, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 106951, 'follow_count': 2135, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/9b6feba7ly1fubtu3qbocj20yi0yi76b.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/8ef989efly8gb9xkk4qoej20ku0kumxq.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'super_star_2018': 1, 'wenda_v2': 1, 'dailv_2018': 1, 'meilizhongguo_2018': 1, 'national_day_2018': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2}}"
97,2020-02-17,4473051645413203,马里本奥_,#苹果# 星空🌃 开封·兰考县,35,-1,🎈,"{'id': 5942030743, 'screen_name': '马里本奥_', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.828.828.180/006u89Dxly8ganaaiejlkj30n00n0q43.jpg?KID=imgbed,tva&Expires=1583220232&ssig=z2unUL7PC9', 'profile_url': 'https://m.weibo.cn/u/5942030743?uid=5942030743&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 14, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '🎈', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 1699, 'follow_count': 75, 'cover_image_phone': 'https://tva4.sinaimg.cn/crop.0.0.640.640.640/6ce2240djw1e8iktk4ohij20hs0hsmz6.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006u89Dxly8ganaaiejlkj30n00n0q43.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'hongbaofei_2019': 1, 'hongbao_2020': 3}}"
