,created_at,member_id,text,textLength,source,user,verified,screen_name,verified_type,user_description,longText,bid
1,2020-03-01 22:55:23,4478042863228398,现在每次划掉后台程序的时候就会想到苹果公司的电池警告，然后战战兢兢地划掉剩余的后台程序…大环境收紧不是一天两天的事，apple TV，iTunes store，Apple books…现在Apple store的应用也是动不动就下架…自绝于世界的时候也不要抱怨外国人看不到真实的我们…现在民族企业已经扶起来了韭菜也培植好了 ... 全文,308,iPhone客户端,"{'id': 3813916491, 'screen_name': '一听吞拿鱼罐头', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/e353bf4bly8g4g4s16guej20u00u0dje.jpg?KID=imgbed,tva&Expires=1583146403&ssig=6%2FZJ5RFmWT', 'profile_url': 'https://m.weibo.cn/u/3813916491?uid=3813916491&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 36482, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '刷屏且朝三暮四', 'gender': 'f', 'mbtype': 0, 'urank': 38, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 495, 'follow_count': 1633, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/e353bf4bly8g4g4s16guej20u00u0dje.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'super_star_2018': 1, 'worldcup_2018': 34, 'dailv_2018': 6, 'qixi_2018': 1, 'hongbaofei_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'taohuayuan_2019': 1, 'dzwbqlx_2019': 1, 'shuang11_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'hope_2020': 1}}",False,一听吞拿鱼罐头,-1,刷屏且朝三暮四,IwKfAdxQW,现在每次划掉后台程序的时候就会想到苹果公司的电池警告，然后战战兢兢地划掉剩余的后台程序…大环境收紧不是一天两天的事，apple TV，iTunes store，Apple books…现在Apple store的应用也是动不动就下架…自绝于世界的时候也不要抱怨外国人看不到真实的我们…现在民族企业已经扶起来了韭菜也培植好了…啊那就更不可能破墙了[允悲]
2,2020-03-01 22:53:23,4478040560463739,Big Apple,9,iPhone 11 Pro,"{'id': 1799310217, 'screen_name': '小尾戒_Benedicted', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1002.1002.180/6b3f4b89ly8ffc0nos5laj20ru0rumzi.jpg?KID=imgbed,tva&Expires=1583146403&ssig=UBNn1L%2Bg9E', 'profile_url': 'https://m.weibo.cn/u/1799310217?uid=1799310217&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 20026, 'verified': False, 'verified_type': 220, 'close_blue_v': False, 'description': '雷区。关注需谨慎。Marvel+Barça=Life. Music n TV shows lover♡ The Script | SHERLOCK| Imagine Drangons | FCBarcelona', 'gender': 'f', 'mbtype': 13, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 2960, 'follow_count': 333, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.0.0/6b3f4b89jw1exmgt2aw8rj20kv0kvn0s.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/6b3f4b89ly8ffc0nos5laj20ru0rumzi.jpg', 'like': False, 'like_me': False, 'badge': {'anniversary': 1, 'bind_taobao': 1, 'zongyiji': 1, 'uefa_euro_2016': 13, 'user_name_certificate': 1, 'worldcup_2018': 6, 'qixi_2018': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}",False,小尾戒_Benedicted,220,雷区。关注需谨慎。Marvel+Barça=Life. Music n TV shows lover♡ The Script | SHERLOCK| Imagine Drangons | FCBarcelona,IwKbS1WDF,
3,2020-03-01 22:53:23,4478039746319396,金泰亨超话 Procreate超话 用apple pencil仅剩的一点电 涂了一只黑发泰泰,77,金泰亨超话,"{'id': 6779990464, 'screen_name': 'YourboiYuki', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.664.664.180/007oQ9eUly8gcflcbkhzcj30ig0iggms.jpg?KID=imgbed,tva&Expires=1583146403&ssig=VqZtolDhWQ', 'profile_url': 'https://m.weibo.cn/u/6779990464?uid=6779990464&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 197, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'Butterfly in my stomach', 'gender': 'f', 'mbtype': 11, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 110, 'follow_count': 366, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/007oQ9eUly1gcefaxo2kpj30k00k0gsl.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007oQ9eUly8gcflcbkhzcj30ig0iggms.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'shuang11_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2}}",False,YourboiYuki,-1,Butterfly in my stomach,IwKayqvXK,
4,2020-03-01 22:53:23,4478037447879566,iPad超话 各位，想问一下一根apple pencil一般能用几年啊，手里这根两百多的有点用不太下去了,96,iPad超话,"{'id': 6302157232, 'screen_name': '直男评选大赛冠军', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.664.664.180/006SvcZily8fx4dxrpgnlj30ig0igq3v.jpg?KID=imgbed,tva&Expires=1583146403&ssig=6fLclCiKnB', 'profile_url': 'https://m.weibo.cn/u/6302157232?uid=6302157232&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 66, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': 'July-2019 黑镜', 'gender': 'f', 'mbtype': 0, 'urank': 13, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 82, 'follow_count': 140, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/006SvcZily8fx4dxrpgnlj30ig0igq3v.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'hongbaofei_2019': 1, 'avengers_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 3}}",False,直男评选大赛冠军,-1,July-2019 黑镜,IwK6Qx3PM,
5,2020-03-01 22:53:23,4478037267622388," Shot on iPhone by _graphic Via.Apple Instagram Location: Assir, Saudi Arabia #shotoniphone#",107,,"{'id': 3199597337, 'screen_name': 'AppPerfectionle', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/beb5fb19ly8g6vsyrav6hj20u00u00tt.jpg?KID=imgbed,tva&Expires=1583146403&ssig=8ganvHQJQN', 'profile_url': 'https://m.weibo.cn/u/3199597337?uid=3199597337&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 28535, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名数码博主 数码视频自媒体', 'close_blue_v': False, 'description': '\uf8ff Apple', 'gender': 'm', 'mbtype': 12, 'urank': 47, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 31218, 'follow_count': 1525, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/beb5fb19ly1g6vsz43y3vj20yi0yidia.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/beb5fb19ly8g6vsyrav6hj20u00u00tt.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'qixi_2018': 1, 'status_visible': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dzwbqlx_2019': 1, 'cishan_2019': 1, 'hongbao_2020': 2}}",True,AppPerfectionle,0, Apple,IwK6yvYVK,
6,2020-03-01 22:53:23,4478037262913693,为什么，我什么时候，开了apple music？？？？为什么自动扣费了！！！！啊啊啊啊啊我的钱！！！！,91,微博国际版,"{'id': 2140466982, 'screen_name': '情書再販', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.996.996.180/7f94ef26ly8gazqdo97muj20ro0ro402.jpg?KID=imgbed,tva&Expires=1583146403&ssig=L1Kg1%2FRJgp', 'profile_url': 'https://m.weibo.cn/u/2140466982?uid=2140466982&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 174, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '唯此爱无畏无惧', 'gender': 'f', 'mbtype': 11, 'urank': 21, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 647, 'follow_count': 635, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/7f94ef26ly1g9pnmdzhm8j20u00u0qhk.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/7f94ef26ly8gazqdo97muj20ro0ro402.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'wbzy_2019': 1, 'hongbao_2020': 1}}",False,情書再販,-1,唯此爱无畏无惧,IwK6ycdZ3,
7,2020-03-01 22:53:23,4478037100287296,OPPO 官宣 #OPPO Watch# 将于 3 月 6 日正式发布。根据此前曝光的消息，OPPO Watch 将会采用曲面柔性屏配合 3D 玻璃的设计。 小米Watch ：长得像我 Apple Watch ：都特么抄的我 @薛定谔的英短咕咕咕 @钟文泽 @大米评测 @石头搞机 @小白测评 @科技美学 #oppo watch# #Apple Watch#,268,前后2000万 OPPO R11s,"{'id': 1583397217, 'screen_name': '笑a三少', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/5e60b961ly8gc54az9u7xj20ro0ro78u.jpg?KID=imgbed,tva&Expires=1583146403&ssig=TDH5RGEP8Y', 'profile_url': 'https://m.weibo.cn/u/1583397217?uid=1583397217&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 687, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '深圳市海雅集团旗下深圳市宝安海雅百货企划部经理', 'close_blue_v': False, 'description': '无才貌学历家底背景，于不堪岁月磋砣中练就中庸之品性；心无暴力却时常愤青，虽非十足善信，杀人不犯法咱也下不去手，究其应能算是对社会有利无害者！', 'gender': 'm', 'mbtype': 0, 'urank': 8, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 266, 'follow_count': 40, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/5e60b961ly8gc54az9u7xj20ro0ro78u.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1}}",True,笑a三少,0,无才貌学历家底背景，于不堪岁月磋砣中练就中庸之品性；心无暴力却时常愤青，虽非十足善信，杀人不犯法咱也下不去手，究其应能算是对社会有利无害者！,IwK6i1cJO,
8,2020-03-01 20:53:23,4478007014418068,越接近 Apple Watch ，越好看。 等6号看看到底怎么样。,51,MESAP's iPhone 11 Pro Max,"{'id': 1706097684, 'screen_name': 'MusignLee', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/65b0fc14ly8gces38biq9j20u00u0myh.jpg?KID=imgbed,tva&Expires=1583146403&ssig=10STGaehkl', 'profile_url': 'https://m.weibo.cn/u/1706097684?uid=1706097684&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 22630, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名时尚博主', 'close_blue_v': False, 'description': 'MESAP®️ 芈卅®️ MUSIGN®️  系列品牌主理人，阿慕良品公司负责人。', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 7, 'follow_me': False, 'following': False, 'followers_count': 172340, 'follow_count': 596, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/65b0fc14ly1fyvvgfuon1j20n00n0aah.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/65b0fc14ly8gces38biq9j20u00u0myh.jpg', 'like': False, 'like_me': False, 'badge': {'anniversary': 1, 'bind_taobao': 1, 'vip_activity2': 6, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'worldcup_2018': 13, 'wenda_v2': 1, 'dailv_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'hongbaofei_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'family_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",True,MusignLee,0,MESAP®️ 芈卅®️ MUSIGN®️  系列品牌主理人，阿慕良品公司负责人。,IwJjLixla,
,created_at,member_id,text,textLength,source,user,verified,screen_name,verified_type,user_description,bid
0,2020-03-01 22:53:57,4478036676587468,我被apple watch的广告萌到了。说了一堆功能，最后一句：也能看时间。,65,iPhone客户端,"{'id': 2009940683, 'screen_name': '赤橙黄绿青蓝紫的_白白', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.886.886.180/77cd42cbly8gc236i775xj20om0ommyx.jpg?KID=imgbed,tva&Expires=1583146436&ssig=0y%2BS3L37EP', 'profile_url': 'https://m.weibo.cn/u/2009940683?uid=2009940683&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 2876, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '静若处子 动若疯兔', 'gender': 'f', 'mbtype': 11, 'urank': 34, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 252, 'follow_count': 79, 'cover_image_phone': 'https://tva4.sinaimg.cn/crop.0.0.640.640/6cf8d7ebjw1ehfr60whp7j20hs0hsacf.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/77cd42cbly8gc236i775xj20om0ommyx.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'super_star_2017': 1, 'user_name_certificate': 1}}",False,赤橙黄绿青蓝紫的_白白,-1,静若处子 动若疯兔,IwK5BrDHu
1,2020-03-01 21:53:57,4478016141139160,之前经验里面一直推荐的笔记软件Notability 降价了 我买的时候60 ，有apple pencil 的快去买。,111,审计民工iPhone XS Max,"{'id': 2360743812, 'screen_name': '阵风二到三', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/8cb61784ly8g8rshxv28yj20u00u00vq.jpg?KID=imgbed,tva&Expires=1583146436&ssig=gTj3Be7RII', 'profile_url': 'https://m.weibo.cn/u/2360743812?uid=2360743812&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 875, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '教育博主', 'close_blue_v': False, 'description': '山水万程皆要好运', 'gender': 'm', 'mbtype': 12, 'urank': 40, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 3876, 'follow_count': 489, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/a1d3feably1fxa31djqy7j20hs0hswfe.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/8cb61784ly8g8rshxv28yj20u00u00vq.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'lol_gm_2017': 1, 'cz_wed_2017': 1, 'user_name_certificate': 1, 'dailv_2018': 2, 'hongbaofei_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2}}",True,阵风二到三,0,山水万程皆要好运,IwJyu4Mly
2,2020-03-01 21:53:57,4478022817723062,Apple Watch Series 5吃灰两个月...突然想起一直放底座上充电...感觉不太好，太惨了,78,OnePlus 7T,"{'id': 2038462575, 'screen_name': '鲁卡利欧Luka', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1125.1125.180/7980786fly8fuxlgw33csj20v90v9gnm.jpg?KID=imgbed,tva&Expires=1583146436&ssig=rOyGdFig%2Bj', 'profile_url': 'https://m.weibo.cn/u/2038462575?uid=2038462575&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 29439, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名数码博主 数码视频自媒体', 'close_blue_v': False, 'description': '据说这个有趣的数码博主用啥坏啥', 'gender': 'm', 'mbtype': 12, 'urank': 48, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 204629, 'follow_count': 1764, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/7980786fjw1f2bnc8ube4j20u00u0765.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/7980786fly8fuxlgw33csj20v90v9gnm.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'vip_activity2': 3, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'super_star_2017': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1, 'relation_display': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 2, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'dzwbqlx_2019': 1, 'macao_2019': 1, 'china_2019_2': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",True,鲁卡利欧Luka,0,据说这个有趣的数码博主用啥坏啥,IwJJfwp7w
3,2020-03-01 22:53:57,4478035699380500," Shot on iPhone by stefanse Via.Apple Instagram Location: Caledon, Ontario #shotoniphone#",104,,"{'id': 3199597337, 'screen_name': 'AppPerfectionle', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/beb5fb19ly8g6vsyrav6hj20u00u00tt.jpg?KID=imgbed,tva&Expires=1583146436&ssig=SFRjkH3X0G', 'profile_url': 'https://m.weibo.cn/u/3199597337?uid=3199597337&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 28535, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '知名数码博主 数码视频自媒体', 'close_blue_v': False, 'description': '\uf8ff Apple', 'gender': 'm', 'mbtype': 12, 'urank': 47, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 31218, 'follow_count': 1525, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/beb5fb19ly1g6vsz43y3vj20yi0yidia.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/beb5fb19ly8g6vsyrav6hj20u00u00tt.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'travel_2017': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'qixi_2018': 1, 'status_visible': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'dzwbqlx_2019': 1, 'cishan_2019': 1, 'hongbao_2020': 2}}",True,AppPerfectionle,0, Apple,IwK41Dmio
4,2020-03-01 22:53:57,4478035027804324,那个死🐎的登我apple账户？ 这人的地点我是知道了,54,想订奶茶的iPhone 11,"{'id': 5604761519, 'screen_name': '贝塔_冲鸭', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.828.828.180/0067j0vlly8gc8vlzo8qyj30n00n0t9t.jpg?KID=imgbed,tva&Expires=1583146436&ssig=4PA1GLnfPl', 'profile_url': 'https://m.weibo.cn/u/5604761519?uid=5604761519&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 384, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '目光所致 也是你.', 'gender': 'f', 'mbtype': 11, 'urank': 9, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 126, 'follow_count': 769, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/8f555804ly1g4fkiauwrbj20yi0yi0uh.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/0067j0vlly8gc8vlzo8qyj30n00n0t9t.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'qixi_2018': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 1}}",False,贝塔_冲鸭,-1,目光所致 也是你.,IwK2WwKgc
5,2020-03-01 22:53:57,4478034004924020,想买无线耳机 可是安卓机不兼容airpods 想买电容笔 可是我的iPad不兼容apple pencil 我好惨 我觉得我的人生都跟苹果不兼容了,121,HUAWEI P30 Pro,"{'id': 2696020144, 'screen_name': 'KKKennies', 'profile_image_url': 'https://tva4.sinaimg.cn/crop.0.0.498.498.180/a0b200b0jw8f6l10w88ffj20du0duaat.jpg?KID=imgbed,tva&Expires=1583146436&ssig=cj1k5ey7Tg', 'profile_url': 'https://m.weibo.cn/u/2696020144?uid=2696020144&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 6275, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '闪💎 啵✨', 'gender': 'f', 'mbtype': 0, 'urank': 40, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 176, 'follow_count': 583, 'cover_image_phone': 'https://tva3.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecatd6m582j20hs0hsdka.jpg', 'avatar_hd': 'https://ww4.sinaimg.cn/orj480/a0b200b0jw8f6l10w88ffj20du0duaat.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'wbzy_2018': 1, 'dzwbqlx_2019': 2, 'hongbao_2020': 2, 'feiyan_2020': 1}}",False,KKKennies,-1,闪💎 啵✨,IwK1ikEXG
6,2020-03-01 22:53:57,4478033815514367,我丢了整整十二块钱 我恨apple支付,39,iPhone客户端,"{'id': 2235331927, 'screen_name': '小戴同学来看花', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.512.512.180/853c7557ly8gce9xq5rdtj20e80e8aai.jpg?KID=imgbed,tva&Expires=1583146436&ssig=WkNuoxIy4A', 'profile_url': 'https://m.weibo.cn/u/2235331927?uid=2235331927&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 65, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '戴小姐，你的冻柠茶少甜。', 'gender': 'f', 'mbtype': 2, 'urank': 26, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 300, 'follow_count': 453, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/853c7557ly8gce9xq5rdtj20e80e8aai.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'qixi_2018': 1, 'hongbaofei_2019': 1, 'fu_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'family_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2}}",False,小戴同学来看花,-1,戴小姐，你的冻柠茶少甜。,IwK0Zn8xp
